time,open,high,low,close,Volume
1769382000,154.522,155.28,154.493,155.15,12067
1769385600,155.148,155.345,154.666,154.841,15827
1769389200,154.836,154.928,154.306,154.424,15006
1769392800,154.425,154.481,153.886,153.992,13633
1769396400,153.99,154.341,153.952,154.213,12205
1769400000,154.211,154.277,153.809,154.031,11642
1769403600,154.033,154.115,153.923,154.109,11672
1769407200,154.108,154.418,154.028,154.243,12774
1769410800,154.244,154.324,153.909,154.251,14727
1769414400,154.252,154.345,153.401,153.918,17636
1769418000,153.917,154.134,153.529,153.67,16690
1769421600,153.661,153.886,153.527,153.559,13883
1769425200,153.558,153.827,153.305,153.739,15199
1769428800,153.737,154.189,153.737,154.133,12646
1769432400,154.133,154.336,154.045,154.058,12745
1769436000,154.056,154.131,153.697,153.741,13741
1769439600,153.739,153.884,153.617,153.804,13863
1769443200,153.815,154.029,153.716,153.887,12009
1769446800,153.887,154.112,153.865,153.972,9217
1769450400,153.969,154.196,153.894,154.162,9516
1769454000,154.159,154.272,154.031,154.044,10828
1769457600,154.043,154.145,153.858,154.086,8191
1769461200,154.086,154.264,154.062,154.204,5774
1769464800,154.12,154.244,154.091,154.125,1078
1769468400,154.135,154.426,154.111,154.389,5083
1769472000,154.39,154.452,154.124,154.29,10191
1769475600,154.291,154.408,154.245,154.348,10192
1769479200,154.346,154.363,154.084,154.261,9651
1769482800,154.266,154.468,154.238,154.416,8486
1769486400,154.416,154.624,154.416,154.594,9867
1769490000,154.594,154.64,154.429,154.5,8450
1769493600,154.502,154.61,154.369,154.537,10121
1769497200,154.534,154.765,154.469,154.737,11863
1769500800,154.735,154.877,154.642,154.704,11574
1769504400,154.7,154.735,153.177,153.74,12400
1769508000,153.747,154.19,153.556,153.741,15341
1769511600,153.733,153.767,153.568,153.731,11715
1769515200,153.73,153.796,153.258,153.303,15020
1769518800,153.294,153.425,153.001,153.254,15583
1769522400,153.245,153.376,152.927,153.223,15751
1769526000,153.213,153.339,152.879,153.239,15752
1769529600,153.239,153.269,152.947,153.042,12380
1769533200,153.038,153.152,152.605,152.766,11393
1769536800,152.766,152.885,152.575,152.764,9915
1769540400,152.763,152.837,152.704,152.714,6295
1769544000,152.714,152.842,152.091,152.377,12947
1769547600,152.378,152.479,152.175,152.182,10707
1769551200,152.167,152.374,152.157,152.281,2412
1769554800,152.284,152.62,152.247,152.496,7964
1769558400,152.491,152.714,152.438,152.638,12913
1769562000,152.638,152.998,152.594,152.99,13227
1769565600,152.99,153.07,152.812,152.842,9512
1769569200,152.843,152.843,152.648,152.724,9106
1769572800,152.72,152.835,152.524,152.562,8591
1769576400,152.563,152.738,152.475,152.628,10226
1769580000,152.645,152.728,152.556,152.649,11154
1769583600,152.648,152.736,152.278,152.647,13461
1769587200,152.638,152.803,152.404,152.637,14467
1769590800,152.638,152.763,152.566,152.714,12159
1769594400,152.712,152.727,152.347,152.568,12654
1769598000,152.569,152.724,152.547,152.605,11015
1769601600,152.603,152.64,152.395,152.571,13290
