time,open,high,low,close
1741784400,1.08782,1.09136,1.08756,1.0913
1741791600,1.09132,1.09278,1.09056,1.09057
1741798800,1.09059,1.09143,1.08798,1.08848
1741806000,1.08849,1.08975,1.08831,1.08872
1741813200,1.08869,1.089,1.08858,1.08892
1741820400,1.08891,1.08918,1.08826,1.08916
1741827600,1.08916,1.08973,1.08864,1.08954
1741834800,1.08955,1.08956,1.08816,1.08933
1741842000,1.08934,1.08935,1.08695,1.08747
1741849200,1.08746,1.08852,1.08595,1.08734
1741856400,1.08735,1.08855,1.08625,1.08703
1741863600,1.08702,1.08782,1.08262,1.08348
1741870800,1.0835,1.08699,1.08224,1.08652
1741878000,1.08653,1.08784,1.08542,1.08726
1741885200,1.08727,1.08736,1.0852,1.08536
1741892400,1.08537,1.0857,1.08467,1.08519
1741899600,1.08478,1.08556,1.0843,1.08523
1741906800,1.08524,1.08587,1.08483,1.08492
1741914000,1.08493,1.08495,1.08344,1.08402
1741921200,1.08403,1.08463,1.08377,1.08411
1741928400,1.0841,1.08516,1.08352,1.08385
1741935600,1.08365,1.08568,1.08306,1.08541
1741942800,1.0854,1.09125,1.0847,1.08951
1741950000,1.08948,1.09114,1.08876,1.08946
1741957200,1.08947,1.08982,1.08656,1.08779
1741964400,1.08778,1.089,1.08669,1.08833
1741971600,1.08831,1.08883,1.08735,1.08802
1741978800,1.08798,1.0886,1.08783,1.08821
1742158800,1.08772,1.08855,1.08747,1.08815
1742166000,1.0882,1.08855,1.08756,1.08796
1742173200,1.08795,1.08902,1.08741,1.08813
1742180400,1.08812,1.08939,1.0877,1.08822
1742187600,1.08823,1.08844,1.08733,1.08779
1742194800,1.08776,1.0887,1.08688,1.08838
1742202000,1.0884,1.091,1.0877,1.09077
1742209200,1.09078,1.09119,1.08875,1.09017
1742216400,1.09018,1.09184,1.08971,1.0916
1742223600,1.09159,1.09298,1.09144,1.09212
1742230800,1.09213,1.09265,1.09116,1.09255
1742238000,1.09255,1.09279,1.09183,1.09218
1742245200,1.09198,1.09229,1.09176,1.09213
1742252400,1.09214,1.09219,1.0915,1.0916
1742259600,1.09159,1.09192,1.0908,1.09087
1742266800,1.09086,1.09116,1.09065,1.09111
1742274000,1.09112,1.09214,1.09035,1.0921
1742281200,1.09208,1.09547,1.09161,1.09515
1742288400,1.09516,1.09531,1.09319,1.09342
1742295600,1.09346,1.09372,1.08924,1.09114
1742302800,1.09115,1.09209,1.09017,1.09167
1742310000,1.09174,1.09401,1.08967,1.09388
1742317200,1.09387,1.09519,1.09387,1.09442
1742324400,1.09437,1.09498,1.09415,1.09451
1742331600,1.09437,1.09461,1.09404,1.09421
1742338800,1.0942,1.0944,1.09317,1.09348
1742346000,1.09349,1.09451,1.09337,1.09409
1742353200,1.0941,1.09439,1.09282,1.093
1742360400,1.09301,1.09364,1.09204,1.09208
1742367600,1.09209,1.09233,1.0873,1.09073
1742374800,1.09072,1.09104,1.08912,1.08999
1742382000,1.09,1.09176,1.0894,1.09013
1742389200,1.09014,1.0904,1.0882,1.08841
1742396400,1.08841,1.0888,1.08755,1.08852
1742403600,1.08854,1.09133,1.08606,1.09077
1742410800,1.09076,1.09129,1.08851,1.09025
1742418000,1.09025,1.09133,1.09016,1.09084
1742425200,1.09087,1.09168,1.09037,1.09124
1742432400,1.09125,1.09175,1.09036,1.09091
1742439600,1.09092,1.09142,1.09005,1.09034
1742446800,1.09035,1.09035,1.08897,1.08935
1742454000,1.08932,1.08945,1.08631,1.08655
1742461200,1.08654,1.08686,1.08332,1.08461
1742468400,1.08465,1.08557,1.08309,1.08338
1742475600,1.08337,1.08392,1.08148,1.08297
1742482800,1.08296,1.08524,1.08235,1.08487
1742490000,1.08489,1.08518,1.08391,1.08484
1742497200,1.08485,1.08592,1.08472,1.08534
1742504400,1.08445,1.08588,1.08412,1.08573
1742511600,1.08574,1.08588,1.08508,1.08531
1742518800,1.0853,1.08556,1.08424,1.08442
1742526000,1.08444,1.08465,1.08275,1.08304
1742533200,1.08303,1.08376,1.08199,1.08343
1742540400,1.08338,1.08457,1.08241,1.08361
1742547600,1.08359,1.08391,1.08248,1.08372
1742554800,1.08371,1.08612,1.08297,1.08322
1742562000,1.0832,1.08361,1.08189,1.08237
1742569200,1.08239,1.08293,1.07972,1.08183
1742576400,1.08184,1.08271,1.08053,1.0821
1742583600,1.08211,1.08246,1.08117,1.08131
1742763600,1.0812,1.083,1.08109,1.082
1742770800,1.082,1.08401,1.0819,1.08372
1742778000,1.08373,1.08376,1.08229,1.08251
1742785200,1.08249,1.08295,1.0817,1.08229
1742792400,1.08228,1.08449,1.08181,1.08396
1742799600,1.08397,1.08582,1.08331,1.0843
1742806800,1.08431,1.08549,1.08287,1.08481
1742814000,1.08483,1.08494,1.08218,1.08297
1742821200,1.08298,1.08306,1.07904,1.07997
1742828400,1.07996,1.08075,1.07817,1.07919
1742835600,1.07918,1.08132,1.0784,1.08052
1742842800,1.08053,1.08072,1.07971,1.08011
1742850000,1.08011,1.08031,1.07951,1.08025
1742857200,1.08023,1.08039,1.07961,1.08003
1742864400,1.08001,1.08085,1.07942,1.07968
1742871600,1.07967,1.08091,1.07958,1.08034
1742878800,1.08033,1.08073,1.0793,1.07948
1742886000,1.07949,1.08021,1.07771,1.07904
1742893200,1.07903,1.08245,1.07874,1.08201
1742900400,1.08199,1.08302,1.08109,1.08252
1742907600,1.08249,1.08275,1.08019,1.08125
1742914800,1.08127,1.08198,1.07973,1.08066
1742922000,1.0807,1.08169,1.07972,1.07986
1742929200,1.0799,1.08019,1.079,1.07919
1742936400,1.07902,1.0793,1.0788,1.07886
1742943600,1.07886,1.07925,1.07837,1.07845
1742950800,1.07843,1.07974,1.07782,1.07953
1742958000,1.07954,1.07964,1.07811,1.07842
1742965200,1.07843,1.07884,1.07779,1.07871
1742972400,1.07871,1.07999,1.07814,1.07993
1742979600,1.07989,1.08029,1.07868,1.07918
1742986800,1.07917,1.07979,1.07817,1.07846
1742994000,1.07848,1.07955,1.07677,1.07907
1743001200,1.07908,1.07946,1.07678,1.07877
1743008400,1.07878,1.07896,1.07521,1.07553
1743015600,1.07552,1.07568,1.0744,1.07525
1743022800,1.07535,1.07558,1.0733,1.07375
1743030000,1.0737,1.07576,1.07355,1.07557
1743037200,1.07557,1.07803,1.07554,1.07759
1743044400,1.0776,1.0787,1.0773,1.07804
1743051600,1.07803,1.07826,1.07638,1.0773
1743058800,1.07727,1.07768,1.07543,1.07758
1743066000,1.07756,1.07819,1.07611,1.07817
1743073200,1.07816,1.07996,1.07787,1.0787
1743080400,1.07873,1.07974,1.07763,1.07893
1743087600,1.07894,1.08214,1.07855,1.0799
1743094800,1.07993,1.08087,1.07893,1.0791
1743102000,1.07909,1.08024,1.07884,1.08017
1743109200,1.0799,1.0799,1.07956,1.07963
1743116400,1.07964,1.08014,1.07882,1.07949
1743123600,1.07951,1.07989,1.07904,1.07949
1743130800,1.07949,1.0797,1.07846,1.07886
1743138000,1.07888,1.07932,1.07826,1.07852
1743145200,1.07866,1.07998,1.0775,1.07784
1743152400,1.07787,1.07807,1.07676,1.07686
1743159600,1.07688,1.07919,1.07645,1.07889
1743166800,1.07887,1.08316,1.07849,1.0823
1743174000,1.08231,1.08448,1.08192,1.08217
1743181200,1.08216,1.0829,1.08122,1.08245
1743188400,1.08246,1.08362,1.08231,1.08303
1743368400,1.08237,1.08274,1.08053,1.08209
1743375600,1.0821,1.08418,1.08104,1.08418
1743382800,1.08419,1.08458,1.0829,1.08406
1743390000,1.08405,1.08416,1.08312,1.08344
1743397200,1.08345,1.08451,1.08251,1.08374
1743404400,1.08375,1.08495,1.08118,1.08273
